Date,HomeTeam,AwayTeam,HG,AG,HxG,AxG,HP,AP,HTS,ATS,HSI,ASI,HSO,ASO,HBS,ABS,HFK,AFK,HC,AC,HOFF,AOFF,HTI,ATI,HGS,AGS,HF,AF,HRC,ARC,HYC,AYC,HTP,ATP,HPC,APC,HT,AT,HA,AA,HDA,ADA,Resultado
18.02.2023 12:30,Eintracht Frankfurt,Werder Bremen,2,0,2.07,0.24,47%,53%,11,3,6,0,5,3,,,8,20,5,2,5,1,20,18,0,4,15,9,,,1,1,479,602,388,494,,,99,133,41,26,2
18.02.2023 09:30,Bochum,Friburgo,0,2,1.34,2.13,48%,52%,15,15,6,5,9,10,,,12,15,5,5,1,0,23,14,3,6,15,10,1,0,4,2,286,344,212,261,,,103,109,34,29,-2
18.02.2023 09:30,Borussia M'gladbach,Bayern Múnich,3,2,2.23,1.31,53%,47%,17,13,7,4,10,9,,,13,9,4,0,0,4,16,20,2,4,9,9,0,1,0,1,591,505,520,429,,,104,98,41,39,1
18.02.2023 09:30,Stuttgart,Colonia,3,0,1.49,0.39,48%,52%,18,11,7,4,11,7,,,13,8,3,6,1,3,20,27,4,4,10,12,,,3,4,398,476,306,381,,,106,101,50,36,3
18.02.2023 09:30,Wolfsburgo,RB Leipzig,0,3,0.26,2.54,45%,55%,7,17,2,5,5,12,,,16,16,2,5,0,1,19,20,2,2,16,15,,,1,1,451,597,374,519,,,101,111,28,62,-3
17.02.2023 14:30,Augsburgo,Hoffenheim,1,0,1.87,0.38,49%,51%,16,8,3,2,13,6,,,13,12,6,1,1,1,26,22,2,2,13,14,,,3,3,334,390,251,316,,,107,81,44,35,1
12.02.2023 11:30,Colonia,Eintracht Frankfurt,3,0,1.81,0.54,47%,53%,9,7,4,1,5,6,,,11,16,3,9,1,2,20,31,1,1,15,11,,,3,2,388,539,299,437,,,110,107,32,55,3
12.02.2023 09:30,Hertha BSC,Borussia M'gladbach,4,1,2.71,0.64,37%,63%,17,7,7,3,10,4,,,15,13,4,6,2,5,21,30,2,3,12,11,,,1,1,247,627,173,545,,,103,92,55,29,3
11.02.2023 12:30,RB Leipzig,Unión Berlín,1,2,0.87,1.14,62%,38%,9,6,1,5,8,1,,,15,18,3,4,4,2,18,26,3,0,15,13,,,4,4,624,332,530,232,,,123,108,32,34,-1
11.02.2023 09:30,Bayern Múnich,Bochum,3,0,4.63,0.21,60%,40%,25,7,12,1,13,6,,,12,10,6,3,0,1,18,20,1,9,10,12,,,1,1,572,309,492,222,,,113,107,55,36,3
11.02.2023 09:30,Friburgo,Stuttgart,2,1,2.34,1.29,53%,47%,9,14,5,3,4,11,,,10,18,4,3,4,3,30,13,2,3,13,10,,,3,3,479,424,402,356,,,149,89,62,39,1
11.02.2023 09:30,Hoffenheim,Bayer Leverkusen,1,3,0.87,1.56,50%,50%,11,12,6,5,5,7,,,10,16,5,8,2,1,29,19,2,5,15,9,,,3,1,481,483,414,411,,,131,100,36,49,-2
11.02.2023 09:30,Mainz,Augsburgo,3,1,2.58,1.77,52%,48%,13,11,7,3,6,8,,,6,17,4,12,6,1,24,18,2,4,12,6,,,1,1,359,347,255,222,,,147,105,54,36,2
11.02.2023 09:30,Werder Bremen,Borussia Dortmund,0,2,0.75,2.31,43%,57%,8,17,3,9,5,8,,,9,11,3,7,4,3,14,20,7,3,7,7,,,1,0,377,503,287,433,,,101,119,31,51,-2
10.02.2023 14:30,Schalke,Wolfsburgo,0,0,0.34,0.86,52%,48%,17,8,5,2,12,6,,,19,14,9,3,5,3,30,32,2,5,10,20,,,1,4,310,280,205,179,,,119,93,64,35,0
05.02.2023 11:30,Wolfsburgo,Bayern Múnich,2,4,0.00,0.00,52%,48%,19,9,5,4,14,5,,,9,14,7,4,5,3,18,16,0,3,10,9,0,1,2,6,534,498,465,428,,,146,81,59,35,-2
05.02.2023 09:30,Stuttgart,Werder Bremen,0,2,0.00,0.00,56%,44%,16,9,5,4,11,5,,,14,8,8,4,2,0,20,12,2,5,8,17,,,2,5,511,379,431,293,,,145,97,51,23,-2
04.02.2023 12:30,Borussia M'gladbach,Schalke,0,0,0.00,0.00,54%,46%,17,18,4,5,13,13,,,19,8,9,5,1,4,28,16,5,4,9,15,,,2,3,462,389,382,303,,,103,109,42,45,0
04.02.2023 09:30,Bochum,Hoffenheim,5,2,0.00,0.00,50%,50%,17,10,11,4,6,6,,,17,16,6,6,2,2,21,30,2,6,13,15,,,2,3,297,354,217,258,,,101,96,38,49,3
04.02.2023 09:30,Borussia Dortmund,Friburgo,5,1,0.00,0.00,70%,30%,25,6,9,3,16,3,,,16,14,14,0,1,0,12,4,2,4,13,14,0,1,3,4,681,203,627,154,,,135,41,83,6,4
04.02.2023 09:30,Colonia,RB Leipzig,0,0,0.00,0.00,46%,54%,9,7,0,2,9,5,,,17,12,5,1,2,3,37,33,2,0,10,15,,,3,4,426,557,315,434,,,137,95,56,37,0
04.02.2023 09:30,Eintracht Frankfurt,Hertha BSC,3,0,0.00,0.00,56%,44%,10,13,4,3,6,10,,,11,12,7,1,3,2,28,16,3,1,12,10,,,1,2,632,394,537,307,,,129,104,50,34,3
04.02.2023 09:30,Unión Berlín,Mainz,2,1,0.00,0.00,51%,49%,9,9,5,2,4,7,,,14,13,5,5,1,2,28,21,1,3,12,10,,,1,1,400,388,292,291,,,131,107,40,51,1
03.02.2023 14:30,Augsburgo,Bayer Leverkusen,1,0,0.00,0.00,47%,53%,10,12,5,4,5,8,,,8,17,2,1,2,1,17,15,4,4,14,8,,,3,2,385,589,300,495,,,100,132,34,61,1
29.01.2023 11:30,Bayer Leverkusen,Borussia Dortmund,0,2,,,55%,45%,20,6,7,2,13,4,,,22,15,8,4,2,2,14,17,0,7,13,20,,,2,4,526,398,458,330,,,129,98,53,34,-2
29.01.2023 09:30,Schalke,Colonia,0,0,,,51%,49%,15,7,2,0,13,7,,,15,14,7,7,0,1,28,23,0,2,13,16,,,3,4,342,317,239,235,,,115,96,67,37,0
28.01.2023 12:30,Bayern Múnich,Eintracht Frankfurt,1,1,,,66%,34%,14,7,6,1,8,6,,,3,10,7,6,3,0,24,16,0,5,6,4,,,3,1,732,344,659,275,,,168,68,60,32,0
28.01.2023 09:30,Friburgo,Augsburgo,3,1,,,53%,47%,15,16,9,4,6,12,,,10,14,3,7,1,0,17,19,3,6,14,9,,,3,3,386,449,297,355,,,92,107,43,51,2
28.01.2023 09:30,Hertha BSC,Unión Berlín,0,2,,,53%,47%,10,7,3,3,7,4,,,14,13,3,2,3,2,26,28,1,3,12,13,,,1,2,350,316,263,224,,,109,120,57,35,-2
28.01.2023 09:30,Hoffenheim,Borussia M'gladbach,1,4,,,52%,48%,15,10,5,5,10,5,,,8,24,4,3,4,2,34,24,1,4,23,10,,,2,1,427,432,337,350,,,99,101,47,23,-3
28.01.2023 09:30,Mainz,Bochum,5,2,,,44%,56%,14,14,7,4,7,10,,,13,19,3,2,2,1,19,34,2,2,17,11,,,0,1,305,440,201,326,,,94,145,31,35,3
28.01.2023 09:30,Werder Bremen,Wolfsburgo,2,1,,,44%,56%,14,7,5,3,9,4,,,12,12,2,6,2,2,17,19,2,3,16,12,,,3,3,317,456,241,378,,,98,120,42,50,1
27.01.2023 14:30,RB Leipzig,Stuttgart,2,1,,,53%,47%,9,10,4,3,5,7,,,6,10,3,6,4,2,17,22,2,2,8,6,,,,,610,509,519,417,,,128,114,51,30,1
25.01.2023 14:30,Augsburgo,Borussia M'gladbach,1,0,,,46%,54%,14,7,4,2,10,5,,,15,18,3,2,4,1,23,20,2,3,15,15,,,1,2,360,484,284,402,,,103,103,41,37,1
25.01.2023 14:30,Bayer Leverkusen,Bochum,2,0,,,56%,44%,11,10,4,2,7,8,,,19,17,3,4,3,6,17,20,2,2,15,14,,,2,4,424,325,335,224,,,86,128,32,58,2
25.01.2023 14:30,Friburgo,Eintracht Frankfurt,1,1,,,48%,52%,12,4,5,2,7,2,,,16,19,4,3,4,2,16,24,1,4,15,15,,,3,3,401,508,293,412,,,117,112,57,36,0
25.01.2023 14:30,Werder Bremen,Unión Berlín,1,2,,,56%,44%,8,11,3,5,5,6,,,13,10,5,7,1,1,22,20,3,2,11,17,,,,,487,339,399,248,,,130,88,51,50,-1
25.01.2023 12:30,Mainz,Borussia Dortmund,1,2,,,38%,62%,12,12,4,6,8,6,,,7,15,2,3,2,0,16,27,4,3,15,7,,,2,0,381,638,286,536,,,95,151,42,42,-1
24.01.2023 14:30,Bayern Múnich,Colonia,1,1,,,73%,27%,22,2,7,1,15,1,,,11,9,9,4,2,2,22,20,0,6,7,10,,,0,1,855,234,778,150,,,183,53,120,35,0
24.01.2023 14:30,Hertha BSC,Wolfsburgo,0,5,,,42%,58%,8,15,2,7,6,8,,,14,14,6,4,0,2,21,24,2,2,20,13,,,2,0,278,383,203,314,,,89,98,25,39,-5
24.01.2023 14:30,Hoffenheim,Stuttgart,2,2,,,50%,50%,13,8,5,4,8,4,,,6,15,6,4,4,3,22,20,2,3,12,4,0,1,1,3,354,365,287,288,,,112,92,50,29,0
24.01.2023 12:30,Schalke,RB Leipzig,1,6,,,37%,63%,9,21,1,14,8,7,,,17,18,1,6,3,5,21,15,8,0,16,13,,,1,1,389,514,315,432,,,82,108,29,52,-5
22.01.2023 11:30,Borussia M'gladbach,Bayer Leverkusen,2,3,,,57%,43%,15,13,8,5,7,8,,,14,13,2,3,4,2,16,7,2,6,12,14,,,3,2,701,465,631,386,,,146,60,47,23,-1
22.01.2023 09:30,Borussia Dortmund,Augsburgo,4,3,,,65%,35%,27,14,10,4,17,10,,,9,6,7,3,1,1,25,14,1,6,6,9,,,1,4,574,270,488,194,,,111,89,64,24,1
21.01.2023 12:30,Colonia,Werder Bremen,7,1,,,52%,48%,15,4,7,2,8,2,,,14,10,2,2,0,3,20,28,1,0,10,14,,,,,489,507,406,416,,,106,105,40,42,6
21.01.2023 09:30,Bochum,Hertha BSC,3,1,,,50%,50%,10,10,3,2,7,8,,,14,12,1,6,1,0,25,34,1,0,13,13,,,1,1,380,342,266,239,,,120,112,49,51,2
21.01.2023 09:30,Eintracht Frankfurt,Schalke,3,0,,,44%,56%,11,18,3,4,8,14,,,11,16,5,4,2,1,21,36,4,0,14,10,,,2,3,371,467,271,360,,,88,145,24,44,3
21.01.2023 09:30,Stuttgart,Mainz,1,1,,,57%,43%,16,12,4,2,12,10,,,17,14,3,5,1,0,14,23,1,3,15,17,,,1,3,543,432,467,337,,,146,78,40,36,0
21.01.2023 09:30,Unión Berlín,Hoffenheim,3,1,,,51%,49%,23,10,5,5,18,5,,,12,9,9,4,1,1,25,22,4,2,11,13,,,2,1,416,406,333,333,,,108,109,40,26,2
21.01.2023 09:30,Wolfsburgo,Friburgo,6,0,,,53%,47%,13,9,11,1,2,8,,,14,9,0,5,0,4,8,22,1,5,11,12,,,1,2,502,415,437,328,,,87,78,27,46,6
20.01.2023 14:30,RB Leipzig,Bayern Múnich,1,1,,,43%,57%,10,7,3,2,7,5,,,12,21,3,2,3,2,25,18,1,2,17,12,,,2,3,422,603,329,519,,,101,134,32,41,0
13.11.2022 11:30,Friburgo,Unión Berlín,4,1,,,70%,30%,7,4,5,2,2,2,,,6,10,2,1,0,0,10,15,1,1,13,9,0,1,0,1,741,266,674,200,,,149,67,43,20,3
13.11.2022 09:30,Mainz,Eintracht Frankfurt,1,1,,,40%,60%,19,10,6,3,13,7,,,12,13,5,2,1,3,30,23,2,5,12,8,,,2,2,311,496,221,402,,,127,107,50,47,0
12.11.2022 12:30,Schalke,Bayern Múnich,0,2,,,33%,67%,6,22,2,6,4,16,,,5,7,4,5,1,1,24,23,4,2,7,4,,,,,264,657,187,591,,,47,159,25,58,-2
12.11.2022 09:30,Augsburgo,Bochum,0,1,,,54%,46%,19,11,5,4,14,7,,,11,14,6,2,2,3,32,27,3,5,12,9,,,1,1,360,312,238,205,,,110,134,51,40,-1
12.11.2022 09:30,Bayer Leverkusen,Stuttgart,2,0,,,44%,56%,11,7,3,1,8,6,,,12,9,4,2,1,3,19,18,1,1,11,10,,,2,3,422,551,346,479,,,77,136,37,40,2
12.11.2022 09:30,Hertha BSC,Colonia,2,0,,,46%,54%,17,10,8,2,9,8,,,12,17,10,5,2,3,27,25,2,6,15,10,,,3,1,359,424,276,335,,,121,108,43,42,2
12.11.2022 09:30,Hoffenheim,Wolfsburgo,1,2,,,58%,42%,22,6,8,3,14,3,,,8,16,7,1,2,2,29,20,1,7,15,11,,,0,3,459,296,386,213,,,114,86,70,36,-1
12.11.2022 09:30,Werder Bremen,RB Leipzig,1,2,,,48%,52%,7,14,5,3,2,11,,,9,17,0,4,1,1,18,18,1,4,14,8,,,1,2,461,495,392,426,,,120,111,42,36,-1
11.11.2022 14:30,Borussia M'gladbach,Borussia Dortmund,4,2,,,44%,56%,11,20,6,10,5,10,,,11,9,2,9,3,2,16,25,8,2,12,12,,,1,2,368,556,305,495,,,48,117,30,77,2
09.11.2022 14:30,Eintracht Frankfurt,Hoffenheim,4,2,,,48%,52%,15,12,8,3,7,9,,,24,12,4,5,2,2,13,31,1,4,9,22,,,0,3,498,475,403,380,,,98,125,35,56,2
09.11.2022 14:30,RB Leipzig,Friburgo,3,1,,,57%,43%,18,4,8,2,10,2,,,17,9,6,2,1,0,16,13,1,5,9,21,,,2,4,525,356,452,288,,,92,74,37,26,2
09.11.2022 14:30,Schalke,Mainz,1,0,,,48%,52%,13,11,4,1,9,10,,,13,15,1,6,2,1,15,23,1,3,16,17,,,3,1,290,355,194,241,,,100,107,40,50,1
09.11.2022 14:30,Unión Berlín,Augsburgo,2,2,,,56%,44%,18,7,6,2,12,5,,,7,8,6,3,2,0,23,23,0,4,7,10,,,1,4,389,265,311,180,,,132,79,59,28,0
09.11.2022 12:30,Colonia,Bayer Leverkusen,1,2,,,59%,41%,17,10,7,3,10,7,,,8,8,6,1,0,1,22,30,1,6,9,7,,,1,2,540,398,448,299,,,134,76,50,34,-1
08.11.2022 14:30,Bayern Múnich,Werder Bremen,6,1,,,62%,38%,21,4,10,1,11,3,,,8,13,8,4,3,1,19,11,0,4,9,8,,,,,638,401,568,325,,,105,84,30,20,5
08.11.2022 14:30,Bochum,Borussia M'gladbach,2,1,,,48%,52%,13,8,4,2,9,6,,,18,19,6,3,9,6,19,32,1,2,11,14,,,1,3,342,422,257,329,,,118,77,45,32,1
08.11.2022 14:30,Stuttgart,Hertha BSC,2,1,,,58%,42%,16,11,7,4,9,7,,,13,9,8,5,3,0,25,24,3,5,9,15,,,3,2,550,362,462,282,,,124,88,53,33,1
08.11.2022 12:30,Wolfsburgo,Borussia Dortmund,2,0,,,40%,60%,15,20,8,6,7,14,,,13,13,6,9,4,2,10,20,6,6,10,12,,,4,2,320,582,256,512,,,79,142,31,73,2
06.11.2022 11:30,Friburgo,Colonia,2,0,,,55%,45%,13,6,5,2,8,4,,,11,8,5,3,1,1,27,24,2,3,9,10,,,0,1,498,417,393,321,,,129,77,55,34,2
06.11.2022 09:30,Bayer Leverkusen,Unión Berlín,5,0,,,57%,43%,11,6,8,1,3,5,,,20,11,1,5,0,2,14,18,1,3,11,17,,,1,4,577,395,502,324,,,121,93,24,37,5
05.11.2022 12:30,Werder Bremen,Schalke,2,1,,,45%,55%,11,19,5,3,6,16,,,16,10,3,3,1,3,23,23,2,3,11,12,,,3,2,335,423,245,334,,,112,116,42,47,1
05.11.2022 09:30,Augsburgo,Eintracht Frankfurt,1,2,,,47%,53%,9,12,5,7,4,5,,,17,18,3,6,1,1,33,19,5,4,17,15,,,0,1,290,442,206,354,,,79,121,64,50,-1
05.11.2022 09:30,Borussia Dortmund,Bochum,3,0,,,61%,39%,6,7,3,1,3,6,,,15,9,2,5,1,4,20,23,1,0,7,14,,,1,1,526,341,421,239,,,92,103,22,48,3
05.11.2022 09:30,Hertha BSC,Bayern Múnich,2,3,,,34%,66%,7,14,5,4,2,10,,,9,19,2,7,6,2,14,24,1,3,13,9,,,,,192,553,123,481,,,84,115,31,59,-1
05.11.2022 09:30,Hoffenheim,RB Leipzig,1,3,,,41%,59%,11,17,3,8,8,9,,,12,10,6,3,1,3,16,20,5,2,9,9,,,4,2,376,671,293,590,,,92,106,37,33,-2
05.11.2022 09:30,Mainz,Wolfsburgo,0,3,,,55%,45%,16,10,3,3,13,7,,,6,16,9,4,1,0,26,27,0,3,15,6,,,1,1,425,317,340,241,,,134,78,61,24,-3
04.11.2022 14:30,Borussia M'gladbach,Stuttgart,3,1,,,53%,47%,11,13,6,4,5,9,,,15,15,3,5,2,1,16,22,3,3,13,16,,,2,1,543,420,456,349,,,93,82,45,55,2
30.10.2022 13:30,Colonia,Hoffenheim,1,1,,,40%,60%,11,9,3,4,8,5,,,10,15,5,4,3,1,23,28,3,2,11,10,0,1,1,2,277,564,197,480,,,73,102,33,31,0
30.10.2022 11:30,Schalke,Friburgo,0,2,,,45%,55%,12,19,3,9,9,10,,,10,17,4,8,1,2,27,19,7,3,20,7,,,3,2,299,388,218,299,,,73,97,37,44,-2
30.10.2022 09:30,Unión Berlín,Borussia M'gladbach,2,1,,,55%,45%,14,7,5,3,9,4,,,6,20,6,5,4,0,21,14,2,3,17,6,,,3,2,476,400,400,312,,,112,47,60,12,1
29.10.2022 11:30,Eintracht Frankfurt,Borussia Dortmund,1,2,,,55%,45%,20,8,8,2,12,6,,,11,16,4,3,1,1,24,18,0,7,15,11,,,5,5,606,434,521,347,,,140,92,68,22,-1
29.10.2022 08:30,Bayern Múnich,Mainz,6,2,,,64%,36%,25,13,12,5,13,8,,,11,10,8,5,1,1,13,18,3,6,10,11,,,1,1,604,272,544,204,,,119,52,57,29,4
29.10.2022 08:30,RB Leipzig,Bayer Leverkusen,2,0,,,46%,54%,10,4,6,1,4,3,,,5,8,3,3,3,1,14,16,1,4,9,7,,,3,3,505,604,434,525,,,111,115,30,34,2
29.10.2022 08:30,Stuttgart,Augsburgo,2,1,,,57%,43%,31,12,8,6,23,6,,,13,7,10,3,0,2,22,16,5,6,7,12,,,1,2,451,258,356,168,,,97,96,46,36,1
29.10.2022 08:30,Wolfsburgo,Bochum,4,0,,,52%,48%,22,10,7,3,15,7,,,18,7,7,2,0,1,20,16,3,3,7,17,,,1,1,396,379,317,292,,,85,98,54,38,4
28.10.2022 13:30,Werder Bremen,Hertha BSC,1,0,,,53%,47%,15,9,4,1,11,8,,,9,14,4,5,1,1,17,24,1,3,14,11,,,2,3,365,346,296,260,,,99,100,39,36,1
23.10.2022 10:30,Hertha BSC,Schalke,2,1,,,53%,47%,11,9,4,2,7,7,,,17,13,5,6,1,4,25,23,1,2,14,14,,,5,1,345,298,266,212,,,117,98,48,30,1
23.10.2022 08:30,Bochum,Unión Berlín,2,1,,,49%,51%,8,6,5,3,3,3,,,11,14,3,7,2,1,28,27,2,3,14,10,,,1,3,327,372,232,285,,,96,91,48,50,1
22.10.2022 11:30,Borussia M'gladbach,Eintracht Frankfurt,1,3,,,58%,42%,8,16,3,5,5,11,,,24,9,3,2,0,4,28,16,2,2,9,20,,,3,2,594,378,498,293,,,115,91,33,33,-2
22.10.2022 08:30,Augsburgo,RB Leipzig,3,3,,,39%,61%,11,19,3,8,8,11,,,11,19,3,6,3,1,13,19,5,0,15,11,1,0,7,1,178,473,117,402,,,92,107,32,38,0
22.10.2022 08:30,Bayer Leverkusen,Wolfsburgo,2,2,,,55%,45%,13,9,5,3,8,6,,,5,18,3,3,2,2,29,18,1,3,19,5,,,3,1,504,381,423,297,,,111,81,44,21,0
22.10.2022 08:30,Borussia Dortmund,Stuttgart,5,0,,,58%,42%,19,10,10,1,9,9,,,11,7,9,2,0,3,13,18,1,5,7,8,,,1,0,606,402,537,339,,,113,91,36,41,5
22.10.2022 08:30,Friburgo,Werder Bremen,2,0,,,60%,40%,25,10,7,2,18,8,,,11,17,6,2,3,0,17,10,2,5,14,12,0,1,2,2,484,317,399,224,,,119,86,63,16,2
22.10.2022 08:30,Hoffenheim,Bayern Múnich,0,2,,,47%,53%,7,23,3,10,4,13,,,16,14,7,5,4,5,21,20,8,3,12,8,,,3,2,344,518,248,440,,,105,110,44,52,-2
21.10.2022 13:30,Mainz,Colonia,5,0,,,56%,44%,15,6,7,2,8,4,,,12,13,5,4,1,0,16,19,2,2,13,14,0,1,1,5,449,355,377,262,,,111,68,44,16,5
16.10.2022 12:30,Bayern Múnich,Friburgo,5,0,,,62%,38%,18,6,8,0,10,6,,,9,11,5,5,2,0,21,14,0,3,8,9,,,0,2,600,308,534,234,,,97,85,53,31,5
16.10.2022 10:30,Unión Berlín,Borussia Dortmund,2,0,,,31%,69%,14,13,5,6,9,7,,,5,11,5,8,3,0,14,20,6,3,15,5,,,1,2,191,769,120,692,,,66,151,27,47,2
16.10.2022 08:30,Colonia,Augsburgo,3,2,,,60%,40%,14,7,6,3,8,4,,,16,10,5,3,0,2,32,19,1,3,11,15,,,2,4,471,258,372,163,,,114,77,83,34,1
15.10.2022 11:30,RB Leipzig,Hertha BSC,3,2,,,59%,41%,14,16,5,5,9,11,,,8,19,8,4,3,1,19,21,3,2,17,9,,,2,3,500,301,415,238,,,125,78,54,47,1
15.10.2022 08:30,Eintracht Frankfurt,Bayer Leverkusen,5,1,,,48%,52%,20,5,11,2,9,3,,,3,13,7,1,3,0,17,11,1,6,10,9,0,1,0,4,501,523,441,455,,,113,83,52,28,4
15.10.2022 08:30,Stuttgart,Bochum,4,1,,,49%,51%,16,14,7,4,9,10,,,15,10,3,3,4,1,32,32,3,3,6,17,,,0,3,359,393,276,307,,,84,119,37,51,3
15.10.2022 08:30,Werder Bremen,Mainz,0,2,,,63%,37%,14,11,4,5,10,6,,,11,5,3,3,2,4,19,14,3,4,3,11,,,1,2,646,269,543,175,,,160,95,45,38,-2
15.10.2022 08:30,Wolfsburgo,Borussia M'gladbach,2,2,,,55%,45%,16,10,4,5,12,5,,,12,13,7,6,1,2,11,27,3,2,13,11,,,3,3,482,382,400,298,,,113,66,41,31,0
14.10.2022 13:30,Schalke,Hoffenheim,0,3,,,48%,52%,14,18,2,7,12,11,,,7,12,4,5,2,0,25,29,4,2,12,8,,,2,2,361,365,282,296,,,105,78,38,30,-3
09.10.2022 12:30,Stuttgart,Unión Berlín,0,1,,,51%,49%,9,7,3,4,6,3,,,6,10,2,5,0,0,26,25,3,3,12,10,1,0,3,3,424,393,365,322,,,122,101,34,38,-1
09.10.2022 10:30,Hertha BSC,Friburgo,2,2,,,44%,56%,11,10,3,4,8,6,,,11,13,4,2,1,1,20,19,2,1,14,13,,,2,1,317,451,231,360,,,120,120,28,39,0
09.10.2022 08:30,Borussia M'gladbach,Colonia,5,2,,,61%,39%,13,5,6,3,7,2,,,11,7,7,4,4,1,20,20,1,1,8,14,0,1,2,3,628,307,546,246,,,110,71,49,26,3
08.10.2022 11:30,Borussia Dortmund,Bayern Múnich,2,2,,,45%,55%,13,9,6,3,7,6,,,12,8,7,4,0,2,20,21,1,4,8,11,0,1,3,6,425,554,340,476,,,114,115,37,47,0
08.10.2022 08:30,Augsburgo,Wolfsburgo,1,1,,,52%,48%,18,12,5,7,13,5,,,14,22,11,5,2,2,25,16,6,4,19,11,,,5,3,276,287,193,218,,,87,107,70,90,0
08.10.2022 08:30,Bayer Leverkusen,Schalke,4,0,,,57%,43%,13,2,7,1,6,1,,,20,10,3,3,1,2,23,13,1,3,9,17,,,1,1,574,360,508,288,,,88,88,33,24,4
08.10.2022 08:30,Bochum,Eintracht Frankfurt,3,0,,,46%,54%,11,11,6,2,5,9,,,12,15,9,4,2,1,31,21,2,3,12,10,,,2,1,293,374,199,277,,,109,88,42,52,3
08.10.2022 08:30,Mainz,RB Leipzig,1,1,,,38%,62%,9,12,3,3,6,9,,,14,16,4,2,4,3,30,20,2,2,12,12,,,1,1,333,607,240,522,,,106,118,55,38,0
07.10.2022 13:30,Hoffenheim,Werder Bremen,1,2,,,48%,52%,16,8,6,3,10,5,,,22,16,3,3,6,3,14,14,1,5,12,18,,,3,3,357,426,293,345,,,81,103,41,40,-1
02.10.2022 10:30,Schalke,Augsburgo,2,3,,,51%,49%,16,11,5,5,11,6,,,8,13,8,4,3,0,25,19,2,3,11,10,0,1,2,6,325,258,227,163,,,119,96,58,34,-1
02.10.2022 08:30,Hertha BSC,Hoffenheim,1,1,,,46%,54%,13,16,5,4,8,12,,,17,6,2,6,1,4,20,23,3,4,5,15,,,2,1,298,414,241,352,,,114,102,41,41,0
01.10.2022 11:30,Werder Bremen,Borussia M'gladbach,5,1,,,46%,54%,14,13,9,9,5,4,,,10,5,4,5,0,3,13,13,8,4,8,8,,,0,1,439,499,364,429,,,106,84,30,34,4
01.10.2022 08:30,Colonia,Borussia Dortmund,3,2,,,46%,54%,20,21,16,13,4,8,,,13,23,7,11,9,3,15,21,11,13,14,10,,,4,3,346,485,270,407,,,78,112,42,58,1
01.10.2022 08:30,Eintracht Frankfurt,Unión Berlín,2,0,,,50%,50%,14,14,4,5,10,9,,,14,2,4,7,0,2,26,24,5,2,4,11,1,0,3,4,444,475,364,385,,,97,112,30,75,2
01.10.2022 08:30,Friburgo,Mainz,2,1,,,51%,49%,13,17,6,7,7,10,,,17,9,5,5,0,2,21,15,6,4,9,15,,,2,4,466,407,363,301,,,115,123,41,38,1
01.10.2022 08:30,RB Leipzig,Bochum,4,0,,,68%,32%,17,2,9,1,8,1,,,6,9,7,2,2,0,23,14,1,5,8,8,,,0,2,737,291,671,221,,,153,53,72,13,4
01.10.2022 08:30,Wolfsburgo,Stuttgart,3,2,,,55%,45%,20,15,7,7,13,8,,,14,17,8,5,1,0,20,17,5,4,16,14,,,3,5,417,326,350,260,,,94,91,47,33,1
30.09.2022 13:30,Bayern Múnich,Bayer Leverkusen,4,0,,,60%,40%,20,10,10,5,10,5,,,4,9,6,2,0,0,18,13,5,6,10,6,,,,,638,400,567,340,,,149,72,68,23,4
18.09.2022 12:30,Hoffenheim,Friburgo,0,0,,,52%,48%,10,14,3,4,7,10,,,10,18,5,3,4,2,16,17,4,3,15,9,,,1,2,452,467,380,388,,,98,118,38,60,0
18.09.2022 10:30,Bochum,Colonia,1,1,,,39%,61%,7,18,0,3,7,15,,,9,11,4,8,1,3,20,32,2,0,12,8,,,0,1,281,526,197,447,,,82,156,18,75,0
18.09.2022 08:30,Unión Berlín,Wolfsburgo,2,0,,,50%,50%,16,5,4,0,12,5,,,3,18,4,1,2,0,25,24,0,2,18,6,,,,,434,478,356,402,,,110,110,49,21,2
17.09.2022 11:30,Borussia M'gladbach,RB Leipzig,3,0,,,47%,53%,21,13,10,6,11,7,,,16,13,8,3,0,2,21,19,6,7,14,14,,,2,2,420,508,344,432,,,89,105,41,57,3
17.09.2022 08:30,Augsburgo,Bayern Múnich,1,0,,,32%,68%,9,21,4,7,5,14,,,10,18,2,8,2,1,17,20,7,3,16,9,,,3,1,167,654,85,543,,,91,123,42,72,1
17.09.2022 08:30,Bayer Leverkusen,Werder Bremen,1,1,,,54%,46%,19,19,7,7,12,12,,,15,6,9,6,1,2,26,14,6,6,5,14,,,2,3,476,423,405,351,,,133,95,52,36,0
17.09.2022 08:30,Borussia Dortmund,Schalke,1,0,,,60%,40%,19,3,7,0,12,3,,,13,14,11,2,3,3,21,28,0,6,12,14,,,3,2,562,287,466,192,,,164,62,86,29,1
17.09.2022 08:30,Stuttgart,Eintracht Frankfurt,1,3,,,56%,44%,15,13,2,8,13,5,,,12,12,7,4,4,1,24,17,5,1,9,11,,,2,0,508,402,411,310,,,134,90,56,36,-2
16.09.2022 13:30,Mainz,Hertha BSC,1,1,,,56%,44%,12,4,2,2,10,2,,,13,16,4,3,4,2,33,20,1,1,12,10,,,3,5,446,333,312,233,,,123,95,48,31,0
