Hull,1.2727272727272727,44.63636363636363,8.818181818181818,3.6363636363636362,3.4545454545454546,1.7272727272727273,8.545454545454545,3.4545454545454546,2.1818181818181817,20.727272727272727,2.909090909090909,11.545454545454545,0.09090909090909091,2.6363636363636362,409.8181818181818,319.54545454545456,14.090909090909092,83.9090909090909,28.0
Burnley,1.8181818181818181,60.0,10.909090909090908,4.2727272727272725,4.454545454545454,2.1818181818181817,12.454545454545455,4.363636363636363,2.1818181818181817,21.727272727272727,2.5454545454545454,9.545454545454545,0.0,2.0,514.6363636363636,421.0,16.181818181818183,105.0,42.90909090909091
Birmingham,0.9090909090909091,42.63636363636363,9.636363636363637,2.8181818181818183,4.0,2.8181818181818183,10.454545454545455,4.7272727272727275,1.2727272727272727,23.09090909090909,3.0,11.909090909090908,0.0,2.4545454545454546,318.3636363636364,218.72727272727272,17.545454545454547,98.45454545454545,41.0
Luton,0.9090909090909091,39.0,9.727272727272727,3.0,3.5454545454545454,3.1818181818181817,10.0,5.0,2.3636363636363638,26.181818181818183,2.0,12.818181818181818,0.18181818181818182,2.272727272727273,289.0,187.0909090909091,17.09090909090909,96.81818181818181,42.45454545454545
Wigan,1.2727272727272727,44.36363636363637,8.727272727272727,2.8181818181818183,3.3636363636363638,2.5454545454545454,12.0,3.6363636363636362,1.3636363636363635,22.818181818181817,2.5454545454545454,10.545454545454545,0.09090909090909091,1.8181818181818181,340.3636363636364,243.72727272727272,15.454545454545455,83.54545454545455,35.27272727272727
Huddersfield,0.9,45.5,8.5,3.4,3.3,1.8,9.5,3.8,1.6,22.8,3.8,9.6,0.2,2.1,389.5,288.8,13.5,88.9,30.6
Cardiff,0.9090909090909091,45.27272727272727,7.818181818181818,2.6363636363636362,3.6363636363636362,1.5454545454545454,10.545454545454545,3.5454545454545454,2.0,22.818181818181817,2.6363636363636362,10.909090909090908,0.18181818181818182,2.4545454545454546,355.1818181818182,258.90909090909093,16.545454545454547,86.9090909090909,37.09090909090909
Norwich,1.0909090909090908,53.0,11.181818181818182,4.181818181818182,3.909090909090909,3.090909090909091,12.272727272727273,7.636363636363637,1.6363636363636365,23.818181818181817,3.8181818181818183,8.727272727272727,0.09090909090909091,2.4545454545454546,443.1818181818182,348.09090909090907,14.0,86.63636363636364,42.90909090909091
Coventry,1.0,48.63636363636363,11.727272727272727,3.727272727272727,5.090909090909091,2.909090909090909,10.181818181818182,3.727272727272727,1.4545454545454546,23.363636363636363,2.5454545454545454,9.909090909090908,0.18181818181818182,2.0,388.6363636363636,287.45454545454544,18.90909090909091,99.36363636363636,41.0
Bristol City,1.5454545454545454,45.36363636363637,8.727272727272727,2.909090909090909,3.8181818181818183,2.0,13.0,4.181818181818182,1.4545454545454546,22.454545454545453,2.909090909090909,9.818181818181818,0.0,2.0,352.3636363636364,251.0909090909091,18.545454545454547,95.63636363636364,39.81818181818182
Preston,1.3636363636363635,46.81818181818182,10.181818181818182,3.8181818181818183,3.272727272727273,3.090909090909091,9.727272727272727,3.8181818181818183,1.2727272727272727,21.90909090909091,2.3636363636363638,10.636363636363637,0.09090909090909091,2.909090909090909,377.90909090909093,273.0,17.90909090909091,92.81818181818181,35.27272727272727
Millwall,0.9090909090909091,44.81818181818182,11.454545454545455,3.1818181818181817,4.454545454545454,3.8181818181818183,7.818181818181818,4.454545454545454,1.4545454545454546,22.454545454545453,2.727272727272727,11.818181818181818,0.0,2.272727272727273,355.45454545454544,247.72727272727272,15.0,101.36363636363636,41.27272727272727
Blackburn,0.6363636363636364,50.81818181818182,7.454545454545454,2.4545454545454546,3.0,2.0,10.727272727272727,3.090909090909091,1.0909090909090908,20.818181818181817,4.181818181818182,10.363636363636363,0.09090909090909091,2.1818181818181817,455.6363636363636,364.90909090909093,18.545454545454547,73.54545454545455,25.09090909090909
Watford,1.0,55.81818181818182,10.818181818181818,3.0,4.2727272727272725,3.5454545454545454,10.727272727272727,5.181818181818182,1.4545454545454546,23.454545454545453,3.0,9.909090909090908,0.0,1.7272727272727273,427.1818181818182,332.8181818181818,14.636363636363637,98.36363636363636,39.27272727272727
Sheffield Utd,1.1818181818181819,46.81818181818182,10.181818181818182,3.6363636363636362,4.454545454545454,2.090909090909091,9.909090909090908,4.545454545454546,1.1818181818181819,25.181818181818183,2.5454545454545454,9.545454545454545,0.0,2.4545454545454546,370.54545454545456,267.0,21.181818181818183,102.81818181818181,48.54545454545455
QPR,1.0,47.54545454545455,11.727272727272727,3.4545454545454546,5.0,3.272727272727273,12.272727272727273,4.2727272727272725,1.4545454545454546,25.272727272727273,2.909090909090909,9.545454545454545,0.0,1.7272727272727273,404.0,317.1818181818182,16.454545454545453,97.54545454545455,40.81818181818182
Swansea,1.0909090909090908,62.45454545454545,11.363636363636363,4.090909090909091,3.4545454545454546,3.8181818181818183,12.0,6.090909090909091,2.3636363636363638,19.454545454545453,2.909090909090909,9.636363636363637,0.18181818181818182,2.8181818181818183,555.2727272727273,479.90909090909093,11.363636363636363,102.0909090909091,43.0
Reading,0.7272727272727273,40.54545454545455,8.909090909090908,2.8181818181818183,3.272727272727273,2.8181818181818183,9.636363636363637,4.909090909090909,1.0909090909090908,20.454545454545453,2.0,9.545454545454545,0.0,1.8181818181818181,321.90909090909093,233.0,15.090909090909092,96.27272727272727,37.36363636363637
Rotherham,0.7272727272727273,39.72727272727273,6.090909090909091,2.0,2.0,2.090909090909091,9.727272727272727,2.5454545454545454,1.5454545454545454,22.545454545454547,5.0,10.909090909090908,0.09090909090909091,3.1818181818181817,316.09090909090907,218.0,18.09090909090909,97.18181818181819,33.90909090909091
Middlesbrough,1.6363636363636365,55.72727272727273,11.909090909090908,3.272727272727273,4.0,4.636363636363637,12.272727272727273,5.545454545454546,1.6363636363636365,24.727272727272727,2.6363636363636362,11.0,0.09090909090909091,2.090909090909091,476.1818181818182,385.09090909090907,15.0,116.72727272727273,49.72727272727273
Stoke,1.0,47.18181818181818,12.454545454545455,3.909090909090909,4.2727272727272725,4.2727272727272725,9.727272727272727,4.818181818181818,1.7272727272727273,24.272727272727273,2.8181818181818183,11.363636363636363,0.0,1.9090909090909092,364.0,266.3636363636364,13.818181818181818,102.36363636363636,45.0
