Date,HomeTeam,AwayTeam,HG,AG,HP,AP,HTS,ATS,HSI,ASI,HSO,ASO,HBS,ABS,HFK,AFK,HC,AC,HOFF,AOFF,HTI,ATI,HGS,AGS,HF,AF,HRC,ARC,HYC,AYC,HTP,ATP,HPC,APC,HT,AT,HA,AA,HDA,ADA,Resultado
14.04.2023 13:00,Excelsior,G.A. Eagles,1.214285714285714,1.214285714285714,41.5%,45.92857142857143%,11.642857142857142,11.285714285714286,3.357142857142857,3.142857142857143,5.214285714285714,4.785714285714286,3.0714285714285716,3.357142857142857,9.571428571428571,11.071428571428571,5.642857142857143,4.285714285714286,1.2857142857142858,0.8571428571428571,18.714285714285715,19.571428571428573,4.857142857142857,3.5714285714285716,9.357142857142858,11.857142857142858,0.07142857142857142,0.0,1.2857142857142858,1.9285714285714286,362.57142857142856,392.2142857142857,271.0,297.2857142857143,17.214285714285715,15.357142857142858,92.0,97.57142857142857,45.57142857142857,44.0,
15.04.2023 11:45,Waalwijk,Groningen,2,0.6428571428571429,47.857142857142854%,44.5%,13.642857142857142,9.357142857142858,5.357142857142857,2.4285714285714284,5.214285714285714,4.428571428571429,3.0714285714285716,2.5,9.071428571428571,9.428571428571429,4.928571428571429,3.9285714285714284,1.4285714285714286,1.2857142857142858,18.714285714285715,18.571428571428573,4.142857142857143,3.7857142857142856,10.428571428571429,9.357142857142858,0.07142857142857142,0.07142857142857142,1.8571428571428572,1.7857142857142858,421.42857142857144,384.35714285714283,337.7142857142857,297.92857142857144,16.928571428571427,18.928571428571427,85.35714285714286,94.28571428571429,43.07142857142857,36.142857142857146,
15.04.2023 14:00,Sparta Rotterdam,Heerenveen,1.714285714285714,1.214285714285714,47.357142857142854%,47.5%,12.714285714285714,11.5,4.714285714285714,3.857142857142857,4.857142857142857,5.142857142857143,3.142857142857143,2.5,8.428571428571429,8.857142857142858,4.071428571428571,4.0,1.5,1.3571428571428572,20.785714285714285,19.642857142857142,2.7857142857142856,3.4285714285714284,10.428571428571429,9.5,0.07142857142857142,0.0,1.2857142857142858,1.5,413.64285714285717,431.7857142857143,326.7857142857143,339.14285714285717,16.785714285714285,15.785714285714286,107.07142857142857,98.64285714285714,44.642857142857146,44.5,
16.04.2023 05:15,Nijmegen,Vitesse,1.785714285714286,1.142857142857143,54.07142857142857%,47.92857142857143%,16.428571428571427,15.357142857142858,5.5,5.071428571428571,6.428571428571429,6.642857142857143,4.5,3.642857142857143,15.357142857142858,8.714285714285714,6.785714285714286,6.0,1.2857142857142858,1.1428571428571428,20.571428571428573,19.285714285714285,3.9285714285714284,2.9285714285714284,9.785714285714286,10.142857142857142,0.0,0.21428571428571427,1.2142857142857142,1.5,453.7142857142857,417.64285714285717,376.14285714285717,325.35714285714283,14.357142857142858,12.928571428571429,110.07142857142857,100.28571428571429,50.714285714285715,43.142857142857146,
16.04.2023 07:30,FC Volendam,PSV,1.538461538461539,2.071428571428572,41.0%,54.142857142857146%,12.692307692307692,18.0,4.538461538461538,7.285714285714286,4.461538461538462,6.428571428571429,3.6923076923076925,4.285714285714286,9.615384615384615,9.285714285714286,5.384615384615385,6.0,1.6923076923076923,1.3571428571428572,21.23076923076923,19.928571428571427,3.6153846153846154,2.4285714285714284,10.538461538461538,10.428571428571429,0.07692307692307693,0.14285714285714285,1.5384615384615385,1.9285714285714286,343.46153846153845,498.2857142857143,246.15384615384616,411.35714285714283,17.846153846153847,19.142857142857142,88.07692307692308,120.64285714285714,46.23076923076923,50.5,
16.04.2023 07:30,Utrecht,Twente,1,0.8571428571428571,50.0%,59.642857142857146%,13.0,15.642857142857142,5.571428571428571,4.428571428571429,4.428571428571429,5.785714285714286,3.0,5.428571428571429,10.142857142857142,10.5,6.0,6.5,0.7857142857142857,1.2857142857142858,23.785714285714285,20.928571428571427,3.5,3.642857142857143,9.142857142857142,10.357142857142858,0.0,0.07142857142857142,1.7142857142857142,1.2857142857142858,438.07142857142856,505.2857142857143,334.42857142857144,406.7142857142857,18.428571428571427,17.642857142857142,114.71428571428571,125.14285714285714,47.714285714285715,61.92857142857143,
16.04.2023 09:45,Cambuur,Feyenoord,0.7142857142857143,2.571428571428572,50.285714285714285%,55.07142857142857%,11.928571428571429,17.857142857142858,3.5714285714285716,7.0,4.857142857142857,6.571428571428571,3.5,4.285714285714286,11.071428571428571,10.571428571428571,5.357142857142857,6.571428571428571,1.4285714285714286,1.2857142857142858,20.5,18.785714285714285,3.142857142857143,2.7857142857142856,11.428571428571429,9.0,0.07142857142857142,0.0,1.7142857142857142,1.5,419.85714285714283,493.57142857142856,326.35714285714283,403.2142857142857,17.928571428571427,18.714285714285715,105.42857142857143,121.64285714285714,43.642857142857146,58.857142857142854,
16.04.2023 13:00,Ajax,FC Emmen,2.928571428571428,0.7692307692307693,68.21428571428571%,49.53846153846154%,21.785714285714285,10.76923076923077,8.214285714285714,3.5384615384615383,7.285714285714286,3.769230769230769,6.285714285714286,3.4615384615384617,10.214285714285714,11.076923076923077,9.785714285714286,4.076923076923077,2.2857142857142856,1.2307692307692308,17.571428571428573,19.153846153846153,2.0,2.3846153846153846,8.571428571428571,10.923076923076923,0.07142857142857142,0.15384615384615385,0.9285714285714286,1.6923076923076923,656.1428571428571,437.3076923076923,575.9285714285714,340.0769230769231,17.071428571428573,18.23076923076923,141.14285714285714,98.92307692307692,93.64285714285714,37.0,
16.04.2023 13:00,Sittard,AZ Alkmaar,1.285714285714286,1.857142857142857,42.857142857142854%,52.785714285714285%,12.857142857142858,13.857142857142858,4.357142857142857,5.285714285714286,5.214285714285714,4.785714285714286,3.2857142857142856,3.7857142857142856,9.285714285714286,9.642857142857142,4.642857142857143,4.5,2.0714285714285716,1.1428571428571428,17.642857142857142,21.928571428571427,3.857142857142857,1.7142857142857142,10.071428571428571,11.357142857142858,0.14285714285714285,0.0,1.8571428571428572,1.7142857142857142,361.42857142857144,479.14285714285717,271.7142857142857,388.5,16.5,15.142857142857142,90.0,109.78571428571429,41.42857142857143,52.142857142857146,
19.04.2023 11:45,G.A. Eagles,Waalwijk,1.461538461538461,1.076923076923077,43.76923076923077%,42.23076923076923%,12.23076923076923,9.76923076923077,4.230769230769231,3.3076923076923075,5.230769230769231,3.923076923076923,2.769230769230769,2.5384615384615383,9.846153846153847,9.076923076923077,4.538461538461538,3.4615384615384617,1.0769230769230769,1.4615384615384615,17.923076923076923,17.076923076923077,4.153846153846154,4.3076923076923075,10.384615384615385,10.846153846153847,0.15384615384615385,0.07692307692307693,1.0,1.6923076923076923,383.46153846153845,366.6923076923077,295.84615384615387,282.15384615384613,15.923076923076923,16.53846153846154,90.76923076923077,86.6923076923077,47.46153846153846,36.38461538461539,
