Date,HomeTeam,AwayTeam,HG,AG,HP,AP,HTS,ATS,HSI,ASI,HSO,ASO,HBS,ABS,HFK,AFK,HC,AC,HOFF,AOFF,HTI,ATI,HGS,AGS,HF,AF,HRC,ARC,HYC,AYC,HTP,ATP,HPC,APC,HT,AT,HA,AA,HDA,ADA,Resultado
24.04.2023 14:15,V. Guimaraes,Sporting CP,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.04.2023 14:30,Arouca,Vizela,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.04.2023 12:00,Benfica,Estoril,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.04.2023 12:00,Santa Clara,Chaves,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.04.2023 09:30,Portimonense,Gil Vicente,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.04.2023 14:30,P. Ferreira,Oporto,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.04.2023 12:00,Boavista,Rio Ave,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.04.2023 09:30,Famalicao,Marítimo,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.04.2023 14:15,Casa Pia,SC Braga,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.04.2023 14:15,Vizela,Boavista,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.04.2023 14:30,Sporting CP,Arouca,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.04.2023 12:00,SC Braga,Gil Vicente,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.04.2023 09:30,Rio Ave,Casa Pia,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.04.2023 14:30,Oporto,Santa Clara,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.04.2023 12:00,Chaves,Benfica,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.04.2023 09:30,Estoril,Portimonense,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.04.2023 09:30,Marítimo,P. Ferreira,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.04.2023 14:15,Famalicao,V. Guimaraes,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.04.2023 14:15,Gil Vicente,Chaves,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09.04.2023 12:00,Casa Pia,Sporting CP,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08.04.2023 14:30,SC Braga,Estoril,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08.04.2023 12:00,P. Ferreira,Famalicao,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08.04.2023 12:00,Portimonense,Rio Ave,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08.04.2023 09:30,Arouca,Marítimo,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07.04.2023 14:30,Boavista,V. Guimaraes,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07.04.2023 12:00,Benfica,Oporto,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07.04.2023 09:30,Santa Clara,Vizela,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05.04.2023 14:15,Gil Vicente,Sporting CP,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.04.2023 14:15,Famalicao,Arouca,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02.04.2023 14:30,Oporto,Portimonense,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02.04.2023 12:00,Rio Ave,Benfica,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02.04.2023 09:30,Chaves,SC Braga,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02.04.2023 09:30,Marítimo,Boavista,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.04.2023 14:30,Sporting CP,Santa Clara,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.04.2023 12:00,V. Guimaraes,P. Ferreira,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.04.2023 09:30,Vizela,Casa Pia,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.03.2023 14:15,Estoril,Gil Vicente,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.03.2023 15:30,Boavista,Famalicao,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.03.2023 13:00,SC Braga,Oporto,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.03.2023 10:30,Casa Pia,Marítimo,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.03.2023 15:30,Estoril,Chaves,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.03.2023 13:00,Arouca,P. Ferreira,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.03.2023 13:00,Benfica,V. Guimaraes,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.03.2023 10:30,Portimonense,Vizela,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.03.2023 15:15,Santa Clara,Rio Ave,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.03.2023 15:15,Famalicao,Casa Pia,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.03.2023 15:30,Sporting CP,Boavista,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.03.2023 13:00,Marítimo,Benfica,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.03.2023 10:30,Rio Ave,Gil Vicente,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.03.2023 15:30,Vizela,SC Braga,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.03.2023 13:00,V. Guimaraes,Arouca,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.03.2023 10:30,Chaves,Portimonense,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.03.2023 10:30,P. Ferreira,Santa Clara,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
