Date,HomeTeam,AwayTeam,HG,AG,HP,AP,HTS,ATS,HSI,ASI,HSO,ASO,HBS,ABS,HFK,AFK,HC,AC,HOFF,AOFF,HTI,ATI,HGS,AGS,HF,AF,HRC,ARC,HYC,AYC,HTP,ATP,HPC,APC,HT,AT,HA,AA,HDA,ADA,Resultado
12.03.2023 14:45,Marsella,Estrasburgo,2,2,41%,59%,7,24,4,9,3,6,0,9,15,8,1,8,1,1,25,18,7,2,6,15,1,0,0,4,348,496,249,406,17,23,96,115,26,46,0
12.03.2023 11:05,Mónaco,Reims,0,1,49%,51%,14,17,3,8,7,5,4,4,15,13,3,3,3,1,19,19,7,3,9,14,,,1,2,468,499,365,404,16,9,127,108,50,44,-1
12.03.2023 09:00,AC Ajaccio,Montpellier,0,1,48%,52%,7,12,1,4,3,5,3,3,18,13,1,3,0,0,31,24,3,1,13,18,,,2,2,423,467,295,344,23,29,66,52,19,13,-1
12.03.2023 09:00,Angers,Toulouse,0,2,40%,60%,13,8,2,5,8,1,3,2,13,9,6,8,1,3,16,28,3,2,8,11,,,0,1,368,576,298,492,13,13,84,75,45,35,-2
12.03.2023 09:00,Lorient,Troyes,2,0,52%,48%,16,9,6,2,4,4,6,3,11,13,1,4,2,1,24,29,2,4,11,10,,,0,2,516,463,445,375,12,16,77,92,30,42,2
12.03.2023 09:00,Nantes,Niza,2,2,45%,55%,10,16,3,8,4,8,3,0,10,11,1,10,2,0,19,14,6,1,9,11,,,1,1,472,575,411,514,18,11,85,80,23,33,0
12.03.2023 07:00,Clermont,Lens,0,4,47%,53%,9,13,6,6,2,7,1,0,3,2,6,4,0,4,9,10,2,6,13,13,,,1,2,435,498,362,429,10,12,75,109,25,42,-4
11.03.2023 15:00,Brest,PSG,1,2,39%,61%,7,17,2,8,4,6,1,3,13,7,6,3,1,1,9,21,6,1,6,12,,,1,1,370,607,308,546,18,13,86,111,41,88,-1
11.03.2023 11:00,Auxerre,Stade Rennais,0,0,32%,68%,12,7,0,2,9,3,3,2,15,18,8,0,4,4,24,18,2,0,14,11,,,2,2,293,652,206,567,17,16,99,164,56,68,0
10.03.2023 15:00,Lille,Lyon,3,3,55%,45%,8,6,6,5,2,1,0,0,24,32,4,0,1,0,19,33,2,3,20,19,,,5,4,477,390,403,295,23,11,97,111,44,33,0
05.03.2023 14:45,Stade Rennais,Marsella,0,1,55%,45%,13,11,2,4,5,5,6,2,11,11,4,3,1,1,22,20,3,2,10,10,,,1,1,483,413,381,313,16,24,132,109,61,40,-1
05.03.2023 11:05,Lyon,Lorient,0,0,53%,47%,17,11,5,1,7,5,5,5,9,19,6,5,0,3,15,16,1,5,19,6,,,1,0,539,476,477,416,22,35,140,93,80,43,0
05.03.2023 09:00,Estrasburgo,Brest,0,1,62%,38%,16,8,4,1,8,7,4,0,20,15,9,2,1,3,30,26,0,4,14,17,,,2,1,487,294,370,185,13,17,76,47,21,23,-1
05.03.2023 09:00,Montpellier,Angers,5,0,59%,41%,15,10,8,4,3,6,4,0,16,10,6,5,0,0,27,9,4,3,10,18,0,1,1,4,516,357,446,297,19,16,42,46,28,16,5
05.03.2023 09:00,Reims,AC Ajaccio,1,0,64%,36%,12,5,3,1,6,3,3,1,23,22,2,1,3,2,30,13,1,2,19,21,,,3,3,562,330,466,229,18,15,86,49,47,9,1
05.03.2023 09:00,Toulouse,Clermont,0,1,51%,49%,9,12,0,3,7,7,2,2,6,19,4,5,0,1,19,15,2,0,20,4,,,4,1,489,474,399,382,22,13,72,45,34,12,-1
05.03.2023 07:00,Troyes,Mónaco,2,2,39%,61%,13,17,6,4,2,10,5,3,12,10,3,4,2,5,13,21,2,4,8,8,,,0,1,361,560,260,455,18,8,85,157,32,80,0
04.03.2023 15:00,PSG,Nantes,4,2,67%,33%,17,8,11,5,3,1,3,2,9,8,4,6,1,1,22,11,3,7,7,8,,,0,2,753,358,614,304,19,28,158,82,72,33,2
04.03.2023 11:00,Lens,Lille,1,1,38%,62%,10,11,1,6,6,3,3,2,17,21,10,3,4,3,23,18,5,0,18,14,,,2,4,310,538,233,461,12,11,77,102,45,49,0
03.03.2023 15:00,Niza,Auxerre,1,1,65%,35%,17,3,5,1,6,2,6,0,15,12,8,0,0,0,19,19,0,4,10,11,,,0,1,602,338,526,259,23,12,165,70,63,24,0
26.02.2023 14:45,Marsella,PSG,0,3,54%,46%,19,12,6,7,7,4,6,1,25,25,7,4,2,2,16,14,4,6,20,14,,,,,466,414,404,346,17,25,135,70,56,28,-3
26.02.2023 11:05,Mónaco,Niza,0,3,56%,44%,15,12,4,7,5,4,6,1,19,12,5,3,2,1,13,7,4,4,8,12,,,0,1,579,483,509,409,17,29,161,59,85,19,-3
26.02.2023 09:00,AC Ajaccio,Troyes,2,1,54%,46%,14,11,6,5,5,4,3,2,26,11,6,3,1,4,18,33,4,4,8,15,0,1,2,2,412,357,320,243,10,20,126,113,45,38,1
26.02.2023 09:00,Clermont,Estrasburgo,1,1,56%,44%,11,12,4,6,4,6,3,0,38,28,7,2,3,4,25,19,5,3,17,25,,,1,4,451,357,322,249,25,21,102,122,32,34,0
